Year,Month,Day,Period,COPPER_SHEET
2018,10,4,16,50570.6
2018,10,4,17,53765.87
2018,10,4,18,55799.145
2018,10,4,19,57976.14
2018,10,4,20,57365.9
2018,10,4,21,57233.28
2018,10,4,22,56538.51
2018,10,4,23,55661.043
2018,10,4,24,54229.895
2018,10,5,1,51669.113
2018,10,5,2,48011.754
2018,10,5,3,44927.207
2018,10,5,4,41975.38
2018,10,5,5,39574.03
2018,10,5,6,37381.754
2018,10,5,7,36981.742
2018,10,5,8,36253.445
2018,10,5,9,36480.137
2018,10,5,10,37617.715
2018,10,5,11,39304.836
2018,10,5,12,41153.152
2018,10,5,13,43214.434
2018,10,5,14,46314.363
2018,10,5,15,47522.062
2018,10,5,16,50981.246
2018,10,5,17,53604.598
2018,10,5,18,54596.74
2018,10,5,19,55642.688
2018,10,5,20,56652.035
2018,10,5,21,56223.47
2018,10,5,22,55479.906
2018,10,5,23,54600.316
2018,10,5,24,53302.574
2018,10,6,1,50997.01
2018,10,6,2,47801.62
2018,10,6,3,44778.05
2018,10,6,4,42033.42
2018,10,6,5,39254.758
2018,10,6,6,37191.336
2018,10,6,7,35963.617
2018,10,6,8,35398.836
2018,10,6,9,35354.152
2018,10,6,10,36311.688
2018,10,6,11,37165.902
2018,10,6,12,39193.727
2018,10,6,13,41455.215
2018,10,6,14,45010.094
2018,10,6,15,46163.535
2018,10,6,16,50604.35
2018,10,6,17,53250.254
2018,10,6,18,54227.625
2018,10,6,19,53128.895
2018,10,6,20,53891.066
2018,10,6,21,54046.438
2018,10,6,22,52846.93
2018,10,6,23,51909.61
2018,10,6,24,49964.17
2018,10,7,1,48242.895
2018,10,7,2,45515.19
2018,10,7,3,43206.312
2018,10,7,4,40375.316
2018,10,7,5,38199.746
2018,10,7,6,36056.766
2018,10,7,7,37068.605
2018,10,7,8,35723.76
2018,10,7,9,36074.688
2018,10,7,10,36951.703
2018,10,7,11,37975.812
2018,10,7,12,39714.098
2018,10,7,13,41527.56
2018,10,7,14,43146.36
2018,10,7,15,44743.57
2018,10,7,16,46867.926
2018,10,7,17,49227.703
2018,10,7,18,49818.6
2018,10,7,19,50875.44
2018,10,7,20,51966.1
2018,10,7,21,52276.96
2018,10,7,22,51206.17
2018,10,7,23,50638.3
2018,10,7,24,49533.895
2018,10,8,1,47948.14
2018,10,8,2,45806.85
2018,10,8,3,43288.965
2018,10,8,4,41096.08
2018,10,8,5,38856.945
2018,10,8,6,36469.06
2018,10,8,7,36434.645
2018,10,8,8,36122.207
2018,10,8,9,36346.746
2018,10,8,10,37437.36
2018,10,8,11,38492.297
2018,10,8,12,40437.574
2018,10,8,13,42327.39
2018,10,8,14,44439.36
2018,10,8,15,45601.773
2018,10,8,16,48244.316
2018,10,8,17,50098.168
2018,10,8,18,50957.547
2018,10,8,19,52112.01
2018,10,8,20,53231.547
2018,10,8,21,52972.883
2018,10,8,22,52071.203
2018,10,8,23,51224.96
2018,10,8,24,49468.34
2018,10,9,1,47573.816
2018,10,9,2,44965.938
2018,10,9,3,42339.75
2018,10,9,4,39884.707
2018,10,9,5,37605.727
2018,10,9,6,36315.773
2018,10,9,7,35857.387
2018,10,9,8,34766.11
2018,10,9,9,36012.617
2018,10,9,10,36904.62
2018,10,9,11,38055.41
2018,10,9,12,40086.15
2018,10,9,13,41374.42
2018,10,9,14,43642.816
2018,10,9,15,43590.81
2018,10,9,16,45962.938
2018,10,9,17,47324.57
2018,10,9,18,48510.535
2018,10,9,19,49363.234
2018,10,9,20,50591.555
2018,10,9,21,49866.47
2018,10,9,22,48604.043
2018,10,9,23,48328.953
2018,10,9,24,47404.633
2018,10,10,1,45727.734
2018,10,10,2,42598.945
2018,10,10,3,40828.406
2018,10,10,4,38500.03
2018,10,10,5,36755.137
2018,10,10,6,35094.324
2018,10,10,7,32583.654
2018,10,10,8,32755.287
2018,10,10,9,33639.1
2018,10,10,10,34680.227
2018,10,10,11,36130.203
2018,10,10,12,37431.43
2018,10,10,13,39070.016
2018,10,10,14,40460.754
2018,10,10,15,40933.39
2018,10,10,16,41603.3
2018,10,10,17,42213.96
2018,10,10,18,42870.63
2018,10,10,19,44479.195
2018,10,10,20,44125.0
2018,10,10,21,44723.066
2018,10,10,22,45352.086
2018,10,10,23,45264.434
2018,10,10,24,43641.77
2018,10,11,1,41327.152
2018,10,11,2,39041.62
2018,10,11,3,36238.65
2018,10,11,4,34457.133
2018,10,11,5,33477.68
2018,10,11,6,31489.186
2018,10,11,7,30945.307
2018,10,11,8,30844.527
2018,10,11,9,31457.693
2018,10,11,10,32710.895
2018,10,11,11,34257.953
2018,10,11,12,35522.652
2018,10,11,13,36450.086
2018,10,11,14,38559.367
2018,10,11,15,39043.527
2018,10,11,16,39910.97
2018,10,11,17,40825.297
2018,10,11,18,41343.684
2018,10,11,19,41713.168
2018,10,11,20,42113.055
2018,10,11,21,42450.31
2018,10,11,22,41968.273
2018,10,11,23,41819.664
2018,10,11,24,40347.652
2018,10,12,1,40674.797
2018,10,12,2,38578.188
2018,10,12,3,35322.234
2018,10,12,4,33311.85
2018,10,12,5,31846.316
2018,10,12,6,29908.13
2018,10,12,7,30490.084
2018,10,12,8,30883.541
2018,10,12,9,31011.055
2018,10,12,10,31879.877
2018,10,12,11,33486.68
2018,10,12,12,34731.508
2018,10,12,13,35713.082
2018,10,12,14,36758.867
2018,10,12,15,37387.176
2018,10,12,16,38263.31
2018,10,12,17,39326.645
2018,10,12,18,40756.188
2018,10,12,19,41410.055
2018,10,12,20,42111.023
2018,10,12,21,42936.312
2018,10,12,22,41991.145
2018,10,12,23,41839.86
2018,10,12,24,41031.69
2018,10,13,1,40321.785
2018,10,13,2,38809.14
2018,10,13,3,36712.77
2018,10,13,4,34035.32
2018,10,13,5,32746.61
2018,10,13,6,30792.85
2018,10,13,7,31099.352
2018,10,13,8,31799.627
2018,10,13,9,31808.217
2018,10,13,10,33004.36
2018,10,13,11,33421.574
2018,10,13,12,34499.324
2018,10,13,13,35700.78
2018,10,13,14,37987.49
2018,10,13,15,39031.285
2018,10,13,16,39906.137
2018,10,13,17,41524.914
2018,10,13,18,42083.973
2018,10,13,19,43757.613
2018,10,13,20,42820.215
2018,10,13,21,42794.79
2018,10,13,22,42761.16
2018,10,13,23,42139.277
2018,10,13,24,41214.004
2018,10,14,1,39984.4
2018,10,14,2,38359.562
2018,10,14,3,36586.508
2018,10,14,4,35187.402
2018,10,14,5,34343.46
2018,10,14,6,33427.984
2018,10,14,7,33607.586
2018,10,14,8,33391.35
2018,10,14,9,33111.83
2018,10,14,10,34006.38
2018,10,14,11,34772.656
2018,10,14,12,35835.7
2018,10,14,13,36990.684
2018,10,14,14,37852.027
2018,10,14,15,37946.4
2018,10,14,16,38015.22
2018,10,14,17,39025.508
2018,10,14,18,43444.258
2018,10,14,19,44400.38
2018,10,14,20,42660.117
2018,10,14,21,45310.645
2018,10,14,22,43267.04
2018,10,14,23,45448.76
2018,10,14,24,45250.438
2018,10,15,1,43578.094
2018,10,15,2,39721.15
2018,10,15,3,37147.074
2018,10,15,4,35592.727
2018,10,15,5,35190.71
2018,10,15,6,34117.44
2018,10,15,7,33056.61
2018,10,15,8,32695.729
2018,10,15,9,33237.832
2018,10,15,10,34767.195
2018,10,15,11,35720.332
2018,10,15,12,37569.12
2018,10,15,13,39521.516
2018,10,15,14,41094.734
2018,10,15,15,42228.6
2018,10,15,16,41961.535
2018,10,15,17,42943.445
2018,10,15,18,42798.938
2018,10,15,19,42438.75
2018,10,15,20,42191.09
2018,10,15,21,42278.81
2018,10,15,22,39760.67
2018,10,15,23,41007.02
2018,10,15,24,39368.574
2018,10,16,1,39621.75
2018,10,16,2,39257.637
2018,10,16,3,38020.516
2018,10,16,4,36244.773
2018,10,16,5,34762.914
2018,10,16,6,33411.145
2018,10,16,7,32966.254
2018,10,16,8,33059.86
2018,10,16,9,32823.582
2018,10,16,10,33861.523
2018,10,16,11,34887.17
2018,10,16,12,36420.227
2018,10,16,13,37269.258
2018,10,16,14,38224.53
2018,10,16,15,38112.14
2018,10,16,16,37333.754
2018,10,16,17,38826.94
2018,10,16,18,37748.21
2018,10,16,19,38922.98
2018,10,16,20,38743.234
2018,10,16,21,38500.383
2018,10,16,22,39020.027
2018,10,16,23,39731.56
2018,10,16,24,39698.02
2018,10,17,1,38580.41
2018,10,17,2,39737.51
2018,10,17,3,39238.906
2018,10,17,4,35171.11
2018,10,17,5,33195.75
2018,10,17,6,32007.705
2018,10,17,7,33538.26
2018,10,17,8,32938.332
2018,10,17,9,33804.08
2018,10,17,10,33993.195
2018,10,17,11,35557.46
2018,10,17,12,37125.617
2018,10,17,13,38560.742
2018,10,17,14,39315.41
2018,10,17,15,39752.453
2018,10,17,16,40015.1
2018,10,17,17,40434.496
2018,10,17,18,39714.273
2018,10,17,19,40586.094
2018,10,17,20,38345.64
2018,10,17,21,39600.3
2018,10,17,22,38079.633
2018,10,17,23,38691.89
2018,10,17,24,39239.367
2018,10,18,1,38829.586
2018,10,18,2,37027.92
2018,10,18,3,36088.75
2018,10,18,4,34118.27
2018,10,18,5,33052.875
2018,10,18,6,32605.219
2018,10,18,7,31487.783
2018,10,18,8,30913.18
2018,10,18,9,31268.26
2018,10,18,10,32076.324
2018,10,18,11,34558.605
2018,10,18,12,35583.457
2018,10,18,13,36598.08
2018,10,18,14,36649.348
2018,10,18,15,36763.582
2018,10,18,16,36849.11
2018,10,18,17,36674.582
2018,10,18,18,37028.688
2018,10,18,19,36995.617
2018,10,18,20,36830.094
2018,10,18,21,36947.64
2018,10,18,22,37487.066
2018,10,18,23,38301.168
2018,10,18,24,38537.42
2018,10,19,1,38237.965
2018,10,19,2,36401.66
2018,10,19,3,34617.848
2018,10,19,4,33159.58
2018,10,19,5,32173.854
2018,10,19,6,31673.727
2018,10,19,7,31882.457
2018,10,19,8,31025.758
2018,10,19,9,30643.39
2018,10,19,10,31789.535
2018,10,19,11,33096.184
2018,10,19,12,33970.406
2018,10,19,13,35178.516
2018,10,19,14,35429.145
2018,10,19,15,35551.5
2018,10,19,16,35958.56
2018,10,19,17,36009.332
2018,10,19,18,37019.664
2018,10,19,19,38329.434
2018,10,19,20,38457.8
2018,10,19,21,38884.34
2018,10,19,22,38991.098
2018,10,19,23,39299.266
2018,10,19,24,39247.5
2018,10,20,1,38830.645
2018,10,20,2,36903.344
2018,10,20,3,34985.71
2018,10,20,4,33661.914
2018,10,20,5,32198.717
2018,10,20,6,30681.55
2018,10,20,7,30546.705
2018,10,20,8,30247.068
2018,10,20,9,30011.508
2018,10,20,10,30939.418
2018,10,20,11,31936.664
2018,10,20,12,33525.0
2018,10,20,13,34585.07
2018,10,20,14,35371.74
2018,10,20,15,35720.77
2018,10,20,16,36019.46
2018,10,20,17,36607.64
2018,10,20,18,37265.832
2018,10,20,19,37516.52
2018,10,20,20,37982.277
2018,10,20,21,37569.727
2018,10,20,22,37923.77
2018,10,20,23,38156.477
2018,10,20,24,37922.42
2018,10,21,1,36995.344
2018,10,21,2,36110.676
2018,10,21,3,33803.83
2018,10,21,4,32654.582
2018,10,21,5,31282.143
2018,10,21,6,30330.021
2018,10,21,7,30138.746
2018,10,21,8,29587.547
2018,10,21,9,29294.352
2018,10,21,10,30083.396
2018,10,21,11,31062.338
2018,10,21,12,32146.85
2018,10,21,13,34141.95
2018,10,21,14,35179.82
2018,10,21,15,35825.74
2018,10,21,16,35381.035
2018,10,21,17,35234.598
2018,10,21,18,35321.195
2018,10,21,19,35479.938
2018,10,21,20,36888.02
2018,10,21,21,35711.83
2018,10,21,22,36148.406
2018,10,21,23,36260.312
2018,10,21,24,35691.355
2018,10,22,1,35062.875
2018,10,22,2,34786.71
2018,10,22,3,33359.473
2018,10,22,4,32269.389
2018,10,22,5,31182.033
2018,10,22,6,30485.453
2018,10,22,7,29568.232
2018,10,22,8,29544.53
2018,10,22,9,29565.1
2018,10,22,10,30614.34
2018,10,22,11,31998.912
2018,10,22,12,33450.973
2018,10,22,13,34420.34
2018,10,22,14,35755.918
2018,10,22,15,35738.227
2018,10,22,16,35899.953
2018,10,22,17,35922.73
2018,10,22,18,36020.64
2018,10,22,19,35826.363
2018,10,22,20,36525.855
2018,10,22,21,36485.02
2018,10,22,22,36336.066
2018,10,22,23,36440.297
2018,10,22,24,37613.17
2018,10,23,1,36586.156
2018,10,23,2,36447.58
2018,10,23,3,33907.1
2018,10,23,4,32985.5
2018,10,23,5,31470.066
2018,10,23,6,29920.854
2018,10,23,7,29911.826
2018,10,23,8,29931.037
2018,10,23,9,30059.63
2018,10,23,10,31222.219
2018,10,23,11,32634.357
2018,10,23,12,33833.535
2018,10,23,13,35138.465
2018,10,23,14,36054.16
2018,10,23,15,36119.812
2018,10,23,16,36699.742
2018,10,23,17,37106.902
2018,10,23,18,37522.434
2018,10,23,19,37169.79
2018,10,23,20,36367.22
2018,10,23,21,36309.848
2018,10,23,22,36452.547
2018,10,23,23,36793.195
2018,10,23,24,36784.66
2018,10,24,1,36290.88
2018,10,24,2,35379.363
2018,10,24,3,33731.125
2018,10,24,4,32317.492
2018,10,24,5,31052.135
2018,10,24,6,30066.697
2018,10,24,7,30275.373
2018,10,24,8,30202.129
2018,10,24,9,30298.62
2018,10,24,10,31825.855
2018,10,24,11,33177.74
2018,10,24,12,34495.137
2018,10,24,13,35716.33
2018,10,24,14,36580.242
2018,10,24,15,36391.57
2018,10,24,16,36718.34
2018,10,24,17,36847.816
2018,10,24,18,37077.715
2018,10,24,19,36693.547
2018,10,24,20,36188.95
2018,10,24,21,36467.043
2018,10,24,22,36718.926
2018,10,24,23,37051.78
2018,10,24,24,37174.62
2018,10,25,1,36596.914
2018,10,25,2,35483.094
2018,10,25,3,34066.098
2018,10,25,4,32454.127
2018,10,25,5,31077.197
2018,10,25,6,29646.994
2018,10,25,7,30850.715
2018,10,25,8,30828.06
2018,10,25,9,31065.01
2018,10,25,10,32164.793
2018,10,25,11,32988.19
2018,10,25,12,34246.316
2018,10,25,13,35553.43
2018,10,25,14,35681.273
2018,10,25,15,35573.207
2018,10,25,16,35894.457
2018,10,25,17,36137.613
2018,10,25,18,36585.547
2018,10,25,19,36956.63
2018,10,25,20,37136.35
2018,10,25,21,37787.1
2018,10,25,22,37941.53
2018,10,25,23,38378.01
2018,10,25,24,38475.152
2018,10,26,1,38228.53
2018,10,26,2,36489.344
2018,10,26,3,34612.01
2018,10,26,4,33222.684
2018,10,26,5,31671.275
2018,10,26,6,30897.697
2018,10,26,7,30419.582
2018,10,26,8,29997.006
2018,10,26,9,30471.857
2018,10,26,10,31777.748
2018,10,26,11,33547.668
2018,10,26,12,34959.92
2018,10,26,13,36112.836
2018,10,26,14,36601.61
2018,10,26,15,36294.02
2018,10,26,16,36151.86
2018,10,26,17,36565.52
2018,10,26,18,37686.566
2018,10,26,19,37788.492
2018,10,26,20,38034.246
2018,10,26,21,38377.46
2018,10,26,22,38523.76
2018,10,26,23,39113.32
2018,10,26,24,39174.168
2018,10,27,1,38163.125
2018,10,27,2,36114.08
2018,10,27,3,34233.152
2018,10,27,4,33093.05
2018,10,27,5,31118.674
2018,10,27,6,30277.99
2018,10,27,7,28069.738
2018,10,27,8,27879.588
2018,10,27,9,28070.139
2018,10,27,10,29810.625
2018,10,27,11,31101.043
2018,10,27,12,32316.04
2018,10,27,13,33559.836
2018,10,27,14,35062.26
2018,10,27,15,35414.914
2018,10,27,16,35733.03
2018,10,27,17,37493.156
2018,10,27,18,38201.125
2018,10,27,19,39783.555
2018,10,27,20,39936.613
2018,10,27,21,41851.945
2018,10,27,22,41087.37
2018,10,27,23,40681.94
2018,10,27,24,40200.418
2018,10,28,1,37858.207
2018,10,28,2,35383.027
2018,10,28,3,32727.906
2018,10,28,4,30978.5
2018,10,28,5,29218.566
2018,10,28,6,27860.76
2018,10,28,7,27107.123
2018,10,28,8,27238.361
2018,10,28,9,27677.0
2018,10,28,10,29369.55
2018,10,28,11,30611.277
2018,10,28,12,32240.268
2018,10,28,13,33507.42
2018,10,28,14,34808.816
2018,10,28,15,35161.39
2018,10,28,16,35858.19
2018,10,28,17,37466.914
2018,10,28,18,39183.355
2018,10,28,19,41103.164
2018,10,28,20,41653.85
2018,10,28,21,42868.52
2018,10,28,22,42781.816
2018,10,28,23,41752.14
2018,10,28,24,40225.28
2018,10,29,1,38462.812
2018,10,29,2,34999.664
2018,10,29,3,33312.996
2018,10,29,4,31491.748
2018,10,29,5,29933.217
2018,10,29,6,28117.322
2018,10,29,7,27956.604
2018,10,29,8,28290.82
2018,10,29,9,29101.371
2018,10,29,10,30956.576
2018,10,29,11,33110.742
2018,10,29,12,34840.242
2018,10,29,13,35996.605
2018,10,29,14,37131.11
2018,10,29,15,38097.562
2018,10,29,16,38907.37
2018,10,29,17,40701.707
2018,10,29,18,42368.22
2018,10,29,19,43984.484
2018,10,29,20,44340.22
2018,10,29,21,45119.05
2018,10,29,22,45143.29
2018,10,29,23,43737.742
2018,10,29,24,42460.27
2018,10,30,1,40096.223
2018,10,30,2,37704.57
2018,10,30,3,35134.156
2018,10,30,4,32089.701
2018,10,30,5,30326.371
2018,10,30,6,28671.3
2018,10,30,7,30898.752
2018,10,30,8,31064.55
2018,10,30,9,31725.975
2018,10,30,10,34439.902
2018,10,30,11,36287.85
2018,10,30,12,38066.1
2018,10,30,13,39213.68
2018,10,30,14,40839.47
2018,10,30,15,41714.75
2018,10,30,16,43439.016
2018,10,30,17,45878.867
2018,10,30,18,47912.184
2018,10,30,19,48300.848
2018,10,30,20,48507.254
2018,10,30,21,46998.477
2018,10,30,22,46005.58
2018,10,30,23,45260.176
2018,10,30,24,44024.16
2018,10,31,1,43097.074
2018,10,31,2,40726.902
2018,10,31,3,38741.445
2018,10,31,4,35679.45
2018,10,31,5,34206.574
2018,10,31,6,31155.154
2018,10,31,7,31446.11
2018,10,31,8,31144.46
2018,10,31,9,31952.037
2018,10,31,10,34561.312
2018,10,31,11,36410.72
2018,10,31,12,37475.867
2018,10,31,13,38397.55
2018,10,31,14,39955.04
2018,10,31,15,40437.06
2018,10,31,16,41214.453
2018,10,31,17,41433.867
2018,10,31,18,41460.348
2018,10,31,19,42383.566
2018,10,31,20,42127.082
2018,10,31,21,41736.777
2018,10,31,22,40817.984
2018,10,31,23,40896.82
2018,10,31,24,40228.234
2018,11,1,1,39292.99
2018,11,1,2,37417.96
2018,11,1,3,35572.066
2018,11,1,4,34336.473
2018,11,1,5,32822.28
2018,11,1,6,31072.17
2018,11,1,7,30540.67
2018,11,1,8,30837.873
2018,11,1,9,31699.555
2018,11,1,10,33336.957
2018,11,1,11,35397.277
2018,11,1,12,36702.32
2018,11,1,13,37590.508
2018,11,1,14,38157.938
2018,11,1,15,39029.08
2018,11,1,16,38207.527
2018,11,1,17,39082.21
2018,11,1,18,38948.812
2018,11,1,19,38575.24
2018,11,1,20,38188.906
2018,11,1,21,36742.402
2018,11,1,22,36983.883
2018,11,1,23,37705.92
2018,11,1,24,37620.703
2018,11,2,1,36666.69
2018,11,2,2,35651.52
2018,11,2,3,33709.965
2018,11,2,4,32691.328
2018,11,2,5,31315.762
2018,11,2,6,30508.979
2018,11,2,7,29081.56
2018,11,2,8,29141.256
2018,11,2,9,29811.723
2018,11,2,10,31750.049
2018,11,2,11,33062.62
2018,11,2,12,34456.023
2018,11,2,13,35466.29
2018,11,2,14,35878.36
2018,11,2,15,35941.906
2018,11,2,16,35541.543
2018,11,2,17,35581.973
2018,11,2,18,36045.38
2018,11,2,19,36359.46
2018,11,2,20,36669.637
2018,11,2,21,36700.95
2018,11,2,22,37233.09
2018,11,2,23,37546.26
2018,11,2,24,37396.49
2018,11,3,1,36435.234
2018,11,3,2,35149.676
2018,11,3,3,33436.01
2018,11,3,4,32728.756
2018,11,3,5,31309.922
2018,11,3,6,29102.248
2018,11,3,7,27866.375
2018,11,3,8,28008.637
2018,11,3,9,28486.035
2018,11,3,10,30069.842
2018,11,3,11,31254.9
2018,11,3,12,32380.209
2018,11,3,13,33999.723
2018,11,3,14,35005.89
2018,11,3,15,34795.758
2018,11,3,16,34484.234
2018,11,3,17,34633.297
2018,11,3,18,35885.883
2018,11,3,19,36533.41
2018,11,3,20,37496.92
2018,11,3,21,36491.94
2018,11,3,22,36635.594
2018,11,3,23,36716.31
2018,11,3,24,36186.723
2018,11,4,1,36305.14
2018,11,4,2,35056.168
2018,11,4,3,32614.703
2018,11,4,4,30887.504
2018,11,4,5,29511.207
2018,11,4,6,28135.121
2018,11,4,7,27569.932
2018,11,4,8,28039.816
2018,11,4,9,28491.068
2018,11,4,10,29920.49
2018,11,4,11,30774.375
2018,11,4,12,31441.893
2018,11,4,13,32885.29
2018,11,4,14,33894.91
2018,11,4,15,34123.1
2018,11,4,16,34035.945
2018,11,4,17,33984.566
2018,11,4,18,34095.477
2018,11,4,19,34478.285
2018,11,4,20,35372.43
2018,11,4,21,34751.234
2018,11,4,22,35592.04
2018,11,4,23,36023.3
2018,11,4,24,35617.39
2018,11,5,1,35304.33
2018,11,5,2,33848.523
2018,11,5,3,32792.027
2018,11,5,4,30640.48
2018,11,5,5,28992.809
2018,11,5,6,28063.895
2018,11,5,7,29553.383
2018,11,5,8,29676.49
2018,11,5,9,29828.059
2018,11,5,10,30653.975
2018,11,5,11,32297.852
2018,11,5,12,33605.773
2018,11,5,13,34316.277
2018,11,5,14,35220.34
2018,11,5,15,35707.367
2018,11,5,16,35845.32
2018,11,5,17,37193.06
2018,11,5,18,38440.26
2018,11,5,19,40624.586
2018,11,5,20,44030.63
2018,11,5,21,43356.945
2018,11,5,22,42038.027
2018,11,5,23,42829.824
2018,11,5,24,40911.38
2018,11,6,1,38674.75
2018,11,6,2,37651.38
2018,11,6,3,34262.684
2018,11,6,4,33632.652
2018,11,6,5,32701.658
2018,11,6,6,30949.344
2018,11,6,7,31391.932
2018,11,6,8,30823.33
2018,11,6,9,31282.3
2018,11,6,10,33095.81
2018,11,6,11,34807.07
2018,11,6,12,36231.04
2018,11,6,13,37526.38
2018,11,6,14,38475.984
2018,11,6,15,38716.13
2018,11,6,16,39170.453
2018,11,6,17,39685.82
2018,11,6,18,40508.91
2018,11,6,19,41663.582
2018,11,6,20,42262.56
2018,11,6,21,44292.668
2018,11,6,22,43447.81
2018,11,6,23,41675.902
2018,11,6,24,41112.926
2018,11,7,1,40004.855
2018,11,7,2,37184.79
2018,11,7,3,34728.97
2018,11,7,4,32989.098
2018,11,7,5,31569.36
2018,11,7,6,31145.213
2018,11,7,7,32533.398
2018,11,7,8,32483.238
2018,11,7,9,33316.566
2018,11,7,10,35309.133
2018,11,7,11,36488.383
2018,11,7,12,38470.207
2018,11,7,13,39497.977
2018,11,7,14,40521.137
2018,11,7,15,40555.883
2018,11,7,16,41130.727
2018,11,7,17,41580.754
2018,11,7,18,42213.74
2018,11,7,19,42635.516
2018,11,7,20,42061.324
2018,11,7,21,42289.316
2018,11,7,22,41423.684
2018,11,7,23,40743.477
2018,11,7,24,40052.633
2018,11,8,1,38856.72
2018,11,8,2,37330.953
2018,11,8,3,35593.594
2018,11,8,4,32980.426
2018,11,8,5,32073.967
2018,11,8,6,31971.28
2018,11,8,7,31327.613
2018,11,8,8,31159.547
2018,11,8,9,32010.84
2018,11,8,10,34363.484
2018,11,8,11,35947.58
2018,11,8,12,36893.695
2018,11,8,13,37933.875
2018,11,8,14,39083.547
2018,11,8,15,38951.56
2018,11,8,16,38903.355
2018,11,8,17,39198.473
2018,11,8,18,39834.465
2018,11,8,19,39457.387
2018,11,8,20,39272.027
2018,11,8,21,39563.734
2018,11,8,22,39909.094
2018,11,8,23,39878.04
2018,11,8,24,39581.55
2018,11,9,1,38429.633
2018,11,9,2,37001.746
2018,11,9,3,35139.918
2018,11,9,4,33072.305
2018,11,9,5,31625.826
2018,11,9,6,31008.31
2018,11,9,7,30612.232
2018,11,9,8,30580.031
2018,11,9,9,31551.121
2018,11,9,10,33114.04
2018,11,9,11,34598.133
2018,11,9,12,36485.332
2018,11,9,13,37854.82
2018,11,9,14,39181.863
2018,11,9,15,39601.5
2018,11,9,16,39650.652
2018,11,9,17,39099.53
2018,11,9,18,38591.027
2018,11,9,19,38220.797
2018,11,9,20,38601.617
2018,11,9,21,37655.117
2018,11,9,22,38081.297
2018,11,9,23,38048.414
2018,11,9,24,37562.938
2018,11,10,1,37775.816
2018,11,10,2,36294.957
2018,11,10,3,34341.543
2018,11,10,4,33071.715
2018,11,10,5,32437.312
2018,11,10,6,30887.94
2018,11,10,7,33859.82
2018,11,10,8,33630.285
2018,11,10,9,32987.91
2018,11,10,10,34346.293
2018,11,10,11,36344.004
2018,11,10,12,37915.68
2018,11,10,13,39106.4
2018,11,10,14,39656.805
2018,11,10,15,38233.914
2018,11,10,16,37791.516
2018,11,10,17,36737.793
2018,11,10,18,35925.195
2018,11,10,19,36228.16
2018,11,10,20,35996.617
2018,11,10,21,35730.527
2018,11,10,22,36416.32
2018,11,10,23,36651.9
2018,11,10,24,36669.66
2018,11,11,1,37575.395
2018,11,11,2,36968.105
2018,11,11,3,35694.11
2018,11,11,4,34641.6
2018,11,11,5,33705.23
2018,11,11,6,33009.586
2018,11,11,7,32334.201
2018,11,11,8,33266.117
2018,11,11,9,33333.344
2018,11,11,10,34068.46
2018,11,11,11,35309.35
2018,11,11,12,36861.145
2018,11,11,13,37493.152
2018,11,11,14,38900.164
2018,11,11,15,38305.926
2018,11,11,16,37418.258
2018,11,11,17,36288.01
2018,11,11,18,35344.48
2018,11,11,19,35365.426
2018,11,11,20,35544.094
2018,11,11,21,36145.664
2018,11,11,22,36555.086
2018,11,11,23,36421.26
2018,11,11,24,36336.023
2018,11,12,1,37447.004
2018,11,12,2,36288.414
2018,11,12,3,34636.453
2018,11,12,4,33564.516
2018,11,12,5,32406.342
2018,11,12,6,31648.932
2018,11,12,7,31818.293
2018,11,12,8,32269.64
2018,11,12,9,32456.645
2018,11,12,10,32834.75
2018,11,12,11,34579.203
2018,11,12,12,35077.59
2018,11,12,13,37732.758
2018,11,12,14,39897.973
2018,11,12,15,39824.98
2018,11,12,16,40214.85
2018,11,12,17,40187.297
2018,11,12,18,39735.04
2018,11,12,19,40599.133
2018,11,12,20,41407.9
2018,11,12,21,39076.918
2018,11,12,22,41602.77
2018,11,12,23,43214.605
2018,11,12,24,42550.258
2018,11,13,1,42979.984
2018,11,13,2,41996.72
2018,11,13,3,42305.7
2018,11,13,4,41544.484
2018,11,13,5,41271.297
2018,11,13,6,41484.543
2018,11,13,7,40065.395
2018,11,13,8,41753.21
2018,11,13,9,43232.004
2018,11,13,10,46809.28
2018,11,13,11,48381.016
2018,11,13,12,49829.773
2018,11,13,13,50819.074
2018,11,13,14,50195.88
2018,11,13,15,51799.914
2018,11,13,16,52803.965
2018,11,13,17,50084.934
2018,11,13,18,46608.953
2018,11,13,19,44893.957
2018,11,13,20,43966.086
2018,11,13,21,43103.207
2018,11,13,22,44897.887
2018,11,13,23,46387.105
2018,11,13,24,44846.64
2018,11,14,1,47099.85
2018,11,14,2,45891.61
2018,11,14,3,45328.016
2018,11,14,4,44178.453
2018,11,14,5,44901.91
2018,11,14,6,46854.516
2018,11,14,7,41070.46
2018,11,14,8,40886.05
2018,11,14,9,43569.254
2018,11,14,10,47697.523
2018,11,14,11,49707.234
2018,11,14,12,51102.242
2018,11,14,13,53588.848
2018,11,14,14,54590.516
2018,11,14,15,53800.96
2018,11,14,16,51394.367
2018,11,14,17,45427.562
2018,11,14,18,43952.09
2018,11,14,19,41761.457
2018,11,14,20,42334.12
2018,11,14,21,41078.977
2018,11,14,22,40049.18
2018,11,14,23,40654.21
2018,11,14,24,39725.367
2018,11,15,1,42096.152
2018,11,15,2,41988.094
2018,11,15,3,41187.668
2018,11,15,4,39107.875
2018,11,15,5,38101.55
