Year,Month,Day,Period,COPPER_SHEET
2018,10,11,10,32574.252
2018,10,11,11,35331.027
2018,10,11,12,35355.652
2018,10,11,13,35884.26
2018,10,11,14,36905.758
2018,10,11,15,37912.773
2018,10,11,16,39063.62
2018,10,11,17,40108.066
2018,10,11,18,41239.797
2018,10,11,19,42260.445
2018,10,11,20,43293.58
2018,10,11,21,43567.832
2018,10,11,22,42804.8
2018,10,11,23,42120.066
2018,10,11,24,42487.13
2018,10,12,1,41305.105
2018,10,12,2,39161.543
2018,10,12,3,36260.96
2018,10,12,4,33479.504
2018,10,12,5,31535.283
2018,10,12,6,30275.627
2018,10,12,7,29715.086
2018,10,12,8,29577.64
2018,10,12,9,30332.125
2018,10,12,10,32585.305
2018,10,12,11,35396.53
2018,10,12,12,35825.84
2018,10,12,13,36781.027
2018,10,12,14,38287.176
2018,10,12,15,40019.84
2018,10,12,16,41611.176
2018,10,12,17,43251.164
2018,10,12,18,44809.75
2018,10,12,19,45836.74
2018,10,12,20,46368.92
2018,10,12,21,46464.156
2018,10,12,22,45592.855
2018,10,12,23,44469.58
2018,10,12,24,44027.25
2018,10,13,1,42566.734
2018,10,13,2,40900.973
2018,10,13,3,38756.29
2018,10,13,4,36468.098
2018,10,13,5,34640.68
2018,10,13,6,33104.81
2018,10,13,7,32345.797
2018,10,13,8,31937.65
2018,10,13,9,31992.912
2018,10,13,10,32696.936
2018,10,13,11,34001.402
2018,10,13,12,35321.73
2018,10,13,13,37371.21
2018,10,13,14,39810.86
2018,10,13,15,41971.008
2018,10,13,16,43774.285
2018,10,13,17,45098.355
2018,10,13,18,45496.89
2018,10,13,19,46041.953
2018,10,13,20,46348.816
2018,10,13,21,46472.355
2018,10,13,22,45912.844
2018,10,13,23,44982.547
2018,10,13,24,44629.78
2018,10,14,1,43297.027
2018,10,14,2,41564.277
2018,10,14,3,39502.434
2018,10,14,4,37371.207
2018,10,14,5,35524.875
2018,10,14,6,34055.832
2018,10,14,7,33179.375
2018,10,14,8,32604.287
2018,10,14,9,32297.201
2018,10,14,10,32508.182
2018,10,14,11,33144.332
2018,10,14,12,33898.516
2018,10,14,13,36190.855
2018,10,14,14,38928.92
2018,10,14,15,41246.67
2018,10,14,16,43722.19
2018,10,14,17,46002.625
2018,10,14,18,48059.19
2018,10,14,19,49920.566
2018,10,14,20,51080.688
2018,10,14,21,51217.777
2018,10,14,22,50059.89
2018,10,14,23,48790.527
2018,10,14,24,48351.887
2018,10,15,1,46498.0
2018,10,15,2,43806.09
2018,10,15,3,40465.855
2018,10,15,4,37368.74
2018,10,15,5,35217.74
2018,10,15,6,33848.562
2018,10,15,7,32963.902
2018,10,15,8,32621.709
2018,10,15,9,33447.234
2018,10,15,10,35749.684
2018,10,15,11,38742.23
2018,10,15,12,39347.902
2018,10,15,13,40003.246
2018,10,15,14,40640.34
2018,10,15,15,40906.277
2018,10,15,16,40734.645
2018,10,15,17,40382.957
2018,10,15,18,39883.74
2018,10,15,19,39439.4
2018,10,15,20,39610.824
2018,10,15,21,40082.004
2018,10,15,22,40689.527
2018,10,15,23,41528.598
2018,10,15,24,41733.45
2018,10,16,1,40711.598
2018,10,16,2,38489.605
2018,10,16,3,35851.445
2018,10,16,4,33696.785
2018,10,16,5,32365.467
2018,10,16,6,31623.244
2018,10,16,7,31346.229
2018,10,16,8,31621.502
2018,10,16,9,32753.69
2018,10,16,10,35590.215
2018,10,16,11,38774.566
2018,10,16,12,39435.81
2018,10,16,13,39668.785
2018,10,16,14,40119.996
2018,10,16,15,40321.566
2018,10,16,16,40131.676
2018,10,16,17,39898.625
2018,10,16,18,39650.414
2018,10,16,19,39197.617
2018,10,16,20,39298.12
2018,10,16,21,39614.69
2018,10,16,22,39811.9
2018,10,16,23,40587.1
2018,10,16,24,40789.816
2018,10,17,1,39703.926
2018,10,17,2,37676.79
2018,10,17,3,34982.477
2018,10,17,4,32867.42
2018,10,17,5,31578.232
2018,10,17,6,30750.318
2018,10,17,7,30488.947
2018,10,17,8,30612.666
2018,10,17,9,31700.666
2018,10,17,10,34438.355
2018,10,17,11,37585.26
2018,10,17,12,37934.41
2018,10,17,13,37952.434
2018,10,17,14,38183.13
2018,10,17,15,38197.207
2018,10,17,16,37994.035
2018,10,17,17,37803.71
2018,10,17,18,37619.21
2018,10,17,19,37454.66
2018,10,17,20,37537.85
2018,10,17,21,37947.312
2018,10,17,22,38526.07
2018,10,17,23,39323.5
2018,10,17,24,39656.574
2018,10,18,1,38731.008
2018,10,18,2,36812.28
2018,10,18,3,34353.473
2018,10,18,4,32215.19
2018,10,18,5,30856.797
2018,10,18,6,30085.049
2018,10,18,7,29751.14
2018,10,18,8,29845.36
2018,10,18,9,30869.705
2018,10,18,10,33570.863
2018,10,18,11,36696.848
2018,10,18,12,37053.24
2018,10,18,13,37093.48
2018,10,18,14,37345.113
2018,10,18,15,37415.203
2018,10,18,16,37224.656
2018,10,18,17,37015.723
2018,10,18,18,36841.355
2018,10,18,19,36616.637
2018,10,18,20,36628.043
2018,10,18,21,36669.32
2018,10,18,22,36836.83
2018,10,18,23,37763.55
2018,10,18,24,38225.78
2018,10,19,1,37488.387
2018,10,19,2,35833.543
2018,10,19,3,33647.695
2018,10,19,4,31515.42
2018,10,19,5,30065.984
2018,10,19,6,29220.123
2018,10,19,7,28772.32
2018,10,19,8,28862.436
2018,10,19,9,29759.953
2018,10,19,10,32173.264
2018,10,19,11,35062.64
2018,10,19,12,35679.637
2018,10,19,13,36129.03
2018,10,19,14,36849.64
2018,10,19,15,37473.69
2018,10,19,16,37771.105
2018,10,19,17,38084.05
2018,10,19,18,38428.258
2018,10,19,19,38445.816
2018,10,19,20,38727.562
2018,10,19,21,38273.92
2018,10,19,22,38102.47
2018,10,19,23,38367.2
2018,10,19,24,38403.594
2018,10,20,1,37592.035
2018,10,20,2,36164.637
2018,10,20,3,34340.01
2018,10,20,4,32577.72
2018,10,20,5,31040.584
2018,10,20,6,29896.447
2018,10,20,7,29098.639
2018,10,20,8,28813.154
2018,10,20,9,28951.861
2018,10,20,10,29756.36
2018,10,20,11,31071.805
2018,10,20,12,32279.111
2018,10,20,13,33644.918
2018,10,20,14,34968.043
2018,10,20,15,35631.51
2018,10,20,16,35742.1
2018,10,20,17,35720.87
2018,10,20,18,35653.324
2018,10,20,19,35485.613
2018,10,20,20,35329.43
2018,10,20,21,35233.332
2018,10,20,22,35042.51
2018,10,20,23,35527.684
2018,10,20,24,35761.45
2018,10,21,1,35109.613
2018,10,21,2,34086.58
2018,10,21,3,32632.42
2018,10,21,4,30928.873
2018,10,21,5,29581.443
2018,10,21,6,28650.5
2018,10,21,7,28078.107
2018,10,21,8,27881.322
2018,10,21,9,27944.234
2018,10,21,10,28520.76
2018,10,21,11,29503.854
2018,10,21,12,30438.24
2018,10,21,13,31655.5
2018,10,21,14,32716.729
2018,10,21,15,33263.816
2018,10,21,16,33577.074
2018,10,21,17,33753.746
2018,10,21,18,33954.574
2018,10,21,19,34189.777
2018,10,21,20,34488.473
2018,10,21,21,34731.38
2018,10,21,22,34757.125
2018,10,21,23,35633.914
2018,10,21,24,36551.77
2018,10,22,1,35862.465
2018,10,22,2,34322.594
2018,10,22,3,32017.4
2018,10,22,4,29965.662
2018,10,22,5,28629.4
2018,10,22,6,27925.63
2018,10,22,7,27716.494
2018,10,22,8,27986.37
2018,10,22,9,29134.867
2018,10,22,10,31879.115
2018,10,22,11,35252.8
2018,10,22,12,35906.41
2018,10,22,13,35974.777
2018,10,22,14,36213.363
2018,10,22,15,36239.29
2018,10,22,16,36172.87
2018,10,22,17,36076.05
2018,10,22,18,36038.566
2018,10,22,19,35819.31
2018,10,22,20,35774.918
2018,10,22,21,35665.164
2018,10,22,22,35875.676
2018,10,22,23,37079.426
2018,10,22,24,37580.016
2018,10,23,1,36702.81
2018,10,23,2,34788.24
2018,10,23,3,32303.713
2018,10,23,4,30173.21
2018,10,23,5,28906.78
2018,10,23,6,28244.498
2018,10,23,7,27990.87
2018,10,23,8,28221.424
2018,10,23,9,29332.78
2018,10,23,10,32103.5
2018,10,23,11,35346.8
2018,10,23,12,35916.098
2018,10,23,13,35956.473
2018,10,23,14,36238.207
2018,10,23,15,36370.633
2018,10,23,16,36178.895
2018,10,23,17,36049.777
2018,10,23,18,35997.547
2018,10,23,19,35915.875
2018,10,23,20,35965.277
2018,10,23,21,36002.13
2018,10,23,22,36121.105
2018,10,23,23,37204.973
2018,10,23,24,37686.277
2018,10,24,1,36770.78
2018,10,24,2,34899.91
2018,10,24,3,32472.057
2018,10,24,4,30389.088
2018,10,24,5,29072.688
2018,10,24,6,28376.031
2018,10,24,7,28073.39
2018,10,24,8,28229.422
2018,10,24,9,29264.97
2018,10,24,10,31900.947
2018,10,24,11,35059.95
2018,10,24,12,35717.918
2018,10,24,13,35930.47
2018,10,24,14,36569.715
2018,10,24,15,37051.496
2018,10,24,16,37217.56
2018,10,24,17,37263.434
2018,10,24,18,37281.64
2018,10,24,19,37069.508
2018,10,24,20,37190.84
2018,10,24,21,37516.16
2018,10,24,22,37855.89
2018,10,24,23,38577.086
2018,10,24,24,38550.938
2018,10,25,1,37722.008
2018,10,25,2,35857.855
2018,10,25,3,33416.16
2018,10,25,4,31322.63
2018,10,25,5,29944.318
2018,10,25,6,29102.045
2018,10,25,7,28721.156
2018,10,25,8,28795.07
2018,10,25,9,29793.578
2018,10,25,10,32402.36
2018,10,25,11,35478.223
2018,10,25,12,36024.758
2018,10,25,13,36146.316
2018,10,25,14,36561.95
2018,10,25,15,36749.5
2018,10,25,16,36586.844
2018,10,25,17,36394.34
2018,10,25,18,36257.62
2018,10,25,19,36065.504
2018,10,25,20,36113.617
2018,10,25,21,36157.426
2018,10,25,22,36187.934
2018,10,25,23,37068.105
2018,10,25,24,37726.105
2018,10,26,1,37000.996
2018,10,26,2,35275.137
2018,10,26,3,32963.36
2018,10,26,4,30804.344
2018,10,26,5,29449.018
2018,10,26,6,28717.334
2018,10,26,7,28440.633
2018,10,26,8,28614.533
2018,10,26,9,29724.225
2018,10,26,10,32545.135
2018,10,26,11,35784.75
2018,10,26,12,36225.152
2018,10,26,13,36094.96
2018,10,26,14,36260.277
2018,10,26,15,36362.105
2018,10,26,16,36389.71
2018,10,26,17,36630.074
2018,10,26,18,37150.42
2018,10,26,19,37502.223
2018,10,26,20,37823.066
2018,10,26,21,37905.75
2018,10,26,22,37540.957
2018,10,26,23,37320.07
2018,10,26,24,37180.426
2018,10,27,1,36183.45
2018,10,27,2,34746.984
2018,10,27,3,32924.215
2018,10,27,4,31006.662
2018,10,27,5,29553.986
2018,10,27,6,28550.162
2018,10,27,7,27999.648
2018,10,27,8,27776.078
2018,10,27,9,28069.13
2018,10,27,10,28974.523
2018,10,27,11,30435.408
2018,10,27,12,31610.057
2018,10,27,13,32830.438
2018,10,27,14,33947.25
2018,10,27,15,34890.53
2018,10,27,16,35689.574
2018,10,27,17,36541.98
2018,10,27,18,37511.703
2018,10,27,19,38609.38
2018,10,27,20,39653.43
2018,10,27,21,40157.12
2018,10,27,22,39679.145
2018,10,27,23,38993.355
2018,10,27,24,38486.637
2018,10,28,1,37161.117
2018,10,28,2,35643.242
2018,10,28,3,33737.848
2018,10,28,4,31928.992
2018,10,28,5,30244.76
2018,10,28,6,29044.53
2018,10,28,7,28272.908
2018,10,28,8,27764.342
2018,10,28,9,27690.977
2018,10,28,10,28078.25
2018,10,28,11,28888.445
2018,10,28,12,29602.041
2018,10,28,13,31207.143
2018,10,28,14,32992.8
2018,10,28,15,34657.668
2018,10,28,16,36335.82
2018,10,28,17,38082.117
2018,10,28,18,39807.293
2018,10,28,19,41307.12
2018,10,28,20,42411.75
2018,10,28,21,42955.793
2018,10,28,22,42543.645
2018,10,28,23,42135.47
2018,10,28,24,41787.52
2018,10,29,1,40036.484
2018,10,29,2,37630.637
2018,10,29,3,34751.773
2018,10,29,4,31975.086
2018,10,29,5,30061.986
2018,10,29,6,28889.033
2018,10,29,7,28212.812
2018,10,29,8,28240.484
2018,10,29,9,29201.377
2018,10,29,10,31724.615
2018,10,29,11,34894.24
2018,10,29,12,35494.914
2018,10,29,13,36232.727
2018,10,29,14,37643.918
2018,10,29,15,39315.73
2018,10,29,16,41004.395
2018,10,29,17,42608.42
2018,10,29,18,44226.25
2018,10,29,19,45428.027
2018,10,29,20,46306.55
2018,10,29,21,46600.08
2018,10,29,22,45623.418
2018,10,29,23,44853.406
2018,10,29,24,44666.47
2018,10,30,1,43093.26
2018,10,30,2,40597.523
2018,10,30,3,37478.605
2018,10,30,4,34533.543
2018,10,30,5,32471.602
2018,10,30,6,31214.664
2018,10,30,7,30528.537
2018,10,30,8,30326.06
2018,10,30,9,31147.291
2018,10,30,10,33730.44
2018,10,30,11,36962.637
2018,10,30,12,37390.566
2018,10,30,13,37954.69
2018,10,30,14,39356.543
2018,10,30,15,40892.633
2018,10,30,16,42154.63
2018,10,30,17,43412.98
2018,10,30,18,44718.73
2018,10,30,19,45555.31
2018,10,30,20,46058.145
2018,10,30,21,46241.703
2018,10,30,22,45407.957
2018,10,30,23,45274.918
2018,10,30,24,45162.98
2018,10,31,1,43736.688
2018,10,31,2,41359.836
2018,10,31,3,38116.586
2018,10,31,4,35232.41
2018,10,31,5,33242.81
2018,10,31,6,31929.197
2018,10,31,7,31161.674
2018,10,31,8,30980.588
2018,10,31,9,31898.828
2018,10,31,10,34406.84
2018,10,31,11,37583.84
2018,10,31,12,38265.188
2018,10,31,13,38644.09
2018,10,31,14,39605.637
2018,10,31,15,40312.62
2018,10,31,16,40944.316
2018,10,31,17,41317.984
2018,10,31,18,41500.3
2018,10,31,19,41394.8
2018,10,31,20,41375.223
2018,10,31,21,41076.56
2018,10,31,22,40330.816
2018,10,31,23,39948.168
2018,10,31,24,39593.004
2018,11,1,1,38992.793
2018,11,1,2,37039.266
2018,11,1,3,34184.5
2018,11,1,4,31770.86
2018,11,1,5,30257.164
2018,11,1,6,29285.697
2018,11,1,7,28823.658
2018,11,1,8,28881.615
2018,11,1,9,29798.523
2018,11,1,10,32195.578
2018,11,1,11,35434.066
2018,11,1,12,36275.582
2018,11,1,13,36113.56
2018,11,1,14,36286.543
2018,11,1,15,36404.324
2018,11,1,16,36247.504
2018,11,1,17,36174.96
2018,11,1,18,36176.582
2018,11,1,19,36268.05
2018,11,1,20,36365.695
2018,11,1,21,36464.625
2018,11,1,22,36391.387
2018,11,1,23,37332.895
2018,11,1,24,37885.21
2018,11,2,1,37324.934
2018,11,2,2,35576.742
2018,11,2,3,33160.438
2018,11,2,4,31107.6
2018,11,2,5,29842.25
2018,11,2,6,29221.912
2018,11,2,7,29029.844
2018,11,2,8,29367.023
2018,11,2,9,30610.648
2018,11,2,10,33574.82
2018,11,2,11,37071.39
2018,11,2,12,37616.25
2018,11,2,13,37237.93
2018,11,2,14,36802.11
2018,11,2,15,36388.355
2018,11,2,16,35959.668
2018,11,2,17,35838.152
2018,11,2,18,35926.91
2018,11,2,19,36037.918
2018,11,2,20,36274.406
2018,11,2,21,36390.504
2018,11,2,22,36053.613
2018,11,2,23,36203.254
2018,11,2,24,36243.94
2018,11,3,1,35433.05
2018,11,3,2,34229.81
2018,11,3,3,32683.271
2018,11,3,4,30991.406
2018,11,3,5,29624.625
2018,11,3,6,28867.37
2018,11,3,7,28477.053
2018,11,3,8,28448.416
2018,11,3,9,28819.662
2018,11,3,10,29824.361
2018,11,3,11,31391.775
2018,11,3,12,32683.125
2018,11,3,13,33704.215
2018,11,3,14,34489.293
2018,11,3,15,34902.957
2018,11,3,16,35053.98
2018,11,3,17,35112.38
2018,11,3,18,35146.977
2018,11,3,19,35293.13
2018,11,3,20,35589.324
2018,11,3,21,35728.637
2018,11,3,22,35610.676
2018,11,3,23,36312.66
2018,11,3,24,36714.438
2018,11,4,1,36100.004
2018,11,4,2,34781.24
2018,11,4,3,33205.957
2018,11,4,4,31495.92
2018,11,4,5,29878.604
2018,11,4,6,29047.22
2018,11,4,7,28497.533
2018,11,4,8,28030.125
2018,11,4,9,27987.193
2018,11,4,10,28222.479
2018,11,4,11,28953.414
2018,11,4,12,30052.734
2018,11,4,13,31510.217
2018,11,4,14,32924.504
2018,11,4,15,33829.957
2018,11,4,16,34084.41
2018,11,4,17,34498.082
2018,11,4,18,34893.168
2018,11,4,19,35348.31
2018,11,4,20,35634.867
2018,11,4,21,35739.477
2018,11,4,22,35896.113
2018,11,4,23,37241.55
2018,11,4,24,37909.336
2018,11,5,1,37452.516
2018,11,5,2,36384.938
2018,11,5,3,34643.184
2018,11,5,4,32432.537
2018,11,5,5,30516.791
2018,11,5,6,29360.33
2018,11,5,7,28824.61
2018,11,5,8,28683.186
2018,11,5,9,28972.0
2018,11,5,10,30252.006
2018,11,5,11,33124.223
2018,11,5,12,36085.473
2018,11,5,13,36543.582
2018,11,5,14,37336.062
2018,11,5,15,38393.31
2018,11,5,16,39493.47
2018,11,5,17,40446.055
2018,11,5,18,41424.645
2018,11,5,19,42127.78
2018,11,5,20,42842.652
2018,11,5,21,43278.85
2018,11,5,22,43110.277
2018,11,5,23,43398.926
2018,11,5,24,43506.39
2018,11,6,1,42406.95
2018,11,6,2,40838.613
2018,11,6,3,38427.387
2018,11,6,4,35547.543
2018,11,6,5,33131.24
2018,11,6,6,31567.697
2018,11,6,7,30596.854
2018,11,6,8,30071.256
2018,11,6,9,30213.193
2018,11,6,10,31409.436
2018,11,6,11,34339.06
2018,11,6,12,37171.535
2018,11,6,13,37494.395
2018,11,6,14,38502.66
2018,11,6,15,39946.562
2018,11,6,16,41381.89
2018,11,6,17,42766.227
2018,11,6,18,43842.297
2018,11,6,19,44701.637
2018,11,6,20,45216.03
2018,11,6,21,45414.92
2018,11,6,22,45160.047
2018,11,6,23,45478.87
2018,11,6,24,45188.41
2018,11,7,1,43998.082
2018,11,7,2,42456.95
2018,11,7,3,39949.45
2018,11,7,4,36945.863
2018,11,7,5,34686.17
2018,11,7,6,33218.84
2018,11,7,7,32301.662
2018,11,7,8,31741.14
2018,11,7,9,31757.291
2018,11,7,10,32730.797
2018,11,7,11,35462.043
2018,11,7,12,38370.41
2018,11,7,13,38891.754
2018,11,7,14,40171.684
2018,11,7,15,41629.2
2018,11,7,16,42943.816
2018,11,7,17,44035.73
2018,11,7,18,44919.168
2018,11,7,19,45721.66
2018,11,7,20,45929.234
2018,11,7,21,45609.176
2018,11,7,22,45084.656
2018,11,7,23,45402.875
2018,11,7,24,44821.31
2018,11,8,1,43420.88
2018,11,8,2,41777.93
2018,11,8,3,39377.895
2018,11,8,4,36492.254
2018,11,8,5,33986.105
2018,11,8,6,32313.303
2018,11,8,7,31202.11
2018,11,8,8,30593.889
2018,11,8,9,30497.797
2018,11,8,10,31410.553
2018,11,8,11,34090.45
2018,11,8,12,36919.184
2018,11,8,13,37194.863
2018,11,8,14,37754.26
2018,11,8,15,38360.76
2018,11,8,16,38786.363
2018,11,8,17,38922.41
2018,11,8,18,39117.168
2018,11,8,19,39241.258
2018,11,8,20,39116.098
2018,11,8,21,39077.73
2018,11,8,22,39571.49
2018,11,8,23,40828.395
2018,11,8,24,40880.297
2018,11,9,1,40229.582
2018,11,9,2,39411.305
2018,11,9,3,37545.562
2018,11,9,4,35050.465
2018,11,9,5,32934.03
2018,11,9,6,31695.467
2018,11,9,7,30946.912
2018,11,9,8,30584.818
2018,11,9,9,30631.846
2018,11,9,10,31683.104
2018,11,9,11,34408.523
2018,11,9,12,37635.81
2018,11,9,13,38238.66
2018,11,9,14,38723.543
2018,11,9,15,38957.53
2018,11,9,16,38709.977
2018,11,9,17,38045.69
2018,11,9,18,37457.652
2018,11,9,19,37055.34
2018,11,9,20,36611.223
2018,11,9,21,36446.52
2018,11,9,22,36917.746
2018,11,9,23,38972.67
2018,11,9,24,39346.582
2018,11,10,1,38878.52
2018,11,10,2,38362.34
2018,11,10,3,37327.23
2018,11,10,4,35908.465
2018,11,10,5,34520.754
2018,11,10,6,33479.195
2018,11,10,7,32956.316
2018,11,10,8,32818.043
2018,11,10,9,33007.473
2018,11,10,10,33843.07
2018,11,10,11,35384.344
2018,11,10,12,37187.96
2018,11,10,13,38755.387
2018,11,10,14,39733.16
2018,11,10,15,39884.754
2018,11,10,16,39326.145
2018,11,10,17,38440.19
2018,11,10,18,37439.01
2018,11,10,19,36646.996
2018,11,10,20,36058.92
2018,11,10,21,35985.363
2018,11,10,22,36664.496
2018,11,10,23,38619.773
2018,11,10,24,39008.63
2018,11,11,1,38750.395
2018,11,11,2,38311.043
2018,11,11,3,37241.84
2018,11,11,4,35787.24
2018,11,11,5,34357.37
2018,11,11,6,33169.332
2018,11,11,7,32483.822
2018,11,11,8,32101.648
2018,11,11,9,31937.61
2018,11,11,10,32165.26
2018,11,11,11,32897.2
2018,11,11,12,33980.4
2018,11,11,13,35280.797
2018,11,11,14,36597.66
2018,11,11,15,37118.137
2018,11,11,16,36978.41
2018,11,11,17,36568.63
2018,11,11,18,36263.652
2018,11,11,19,35796.348
2018,11,11,20,35741.613
2018,11,11,21,36059.477
2018,11,11,22,37016.64
2018,11,11,23,38946.99
2018,11,11,24,39418.566
2018,11,12,1,38905.145
2018,11,12,2,38056.324
2018,11,12,3,36471.363
2018,11,12,4,34483.918
2018,11,12,5,32583.58
2018,11,12,6,31519.807
2018,11,12,7,31115.85
2018,11,12,8,31142.201
2018,11,12,9,31646.998
2018,11,12,10,33317.02
2018,11,12,11,36419.652
2018,11,12,12,39786.19
2018,11,12,13,40288.848
2018,11,12,14,40989.41
2018,11,12,15,41787.53
2018,11,12,16,42366.91
2018,11,12,17,42854.28
2018,11,12,18,43163.3
2018,11,12,19,43606.285
2018,11,12,20,43887.62
2018,11,12,21,44782.5
2018,11,12,22,46517.2
2018,11,12,23,49096.895
2018,11,12,24,49674.887
2018,11,13,1,49558.52
2018,11,13,2,48779.03
2018,11,13,3,46835.387
2018,11,13,4,44457.11
2018,11,13,5,42774.105
2018,11,13,6,41940.12
2018,11,13,7,41744.63
2018,11,13,8,41920.035
2018,11,13,9,42725.586
2018,11,13,10,44693.76
2018,11,13,11,48353.62
2018,11,13,12,52008.426
2018,11,13,13,51953.7
2018,11,13,14,51830.66
2018,11,13,15,51357.504
2018,11,13,16,50584.84
2018,11,13,17,49317.27
2018,11,13,18,47870.42
2018,11,13,19,46552.656
2018,11,13,20,45586.215
2018,11,13,21,45730.73
2018,11,13,22,47202.465
2018,11,13,23,50553.266
2018,11,13,24,52148.348
2018,11,14,1,52460.344
2018,11,14,2,52069.312
2018,11,14,3,50512.77
2018,11,14,4,48376.73
2018,11,14,5,46935.188
2018,11,14,6,46413.824
2018,11,14,7,46511.566
2018,11,14,8,46935.47
2018,11,14,9,47809.207
2018,11,14,10,49885.73
2018,11,14,11,53636.418
2018,11,14,12,56641.17
2018,11,14,13,55320.156
2018,11,14,14,52406.062
2018,11,14,15,49646.812
2018,11,14,16,47001.67
2018,11,14,17,44492.44
2018,11,14,18,42550.27
2018,11,14,19,41070.58
2018,11,14,20,39922.19
2018,11,14,21,39845.676
2018,11,14,22,41156.957
2018,11,14,23,44699.426
2018,11,14,24,46710.562
2018,11,15,1,47438.707
2018,11,15,2,47489.87
2018,11,15,3,46236.63
2018,11,15,4,44413.86
2018,11,15,5,43075.15
2018,11,15,6,42569.137
2018,11,15,7,42624.55
2018,11,15,8,43075.93
2018,11,15,9,44007.28
2018,11,15,10,46149.145
2018,11,15,11,49979.81
2018,11,15,12,53125.293
2018,11,15,13,51042.598
2018,11,15,14,47611.215
2018,11,15,15,44594.777
2018,11,15,16,42019.98
2018,11,15,17,39762.504
2018,11,15,18,38190.113
2018,11,15,19,37143.88
2018,11,15,20,36392.105
2018,11,15,21,36368.34
2018,11,15,22,36977.84
2018,11,15,23,39504.215
2018,11,15,24,40624.027
2018,11,16,1,40856.24
2018,11,16,2,40754.992
2018,11,16,3,39484.99
2018,11,16,4,37701.926
2018,11,16,5,36240.492
2018,11,16,6,35590.69
2018,11,16,7,35450.69
2018,11,16,8,35857.63
2018,11,16,9,36793.12
2018,11,16,10,38857.04
2018,11,16,11,42496.414
2018,11,16,12,45564.363
2018,11,16,13,44740.49
2018,11,16,14,42441.324
2018,11,16,15,40345.76
2018,11,16,16,38541.926
2018,11,16,17,37088.035
2018,11,16,18,36250.625
2018,11,16,19,35800.02
2018,11,16,20,35496.754
2018,11,16,21,35397.613
2018,11,16,22,35466.152
2018,11,16,23,37072.836
2018,11,16,24,37422.387
2018,11,17,1,37181.46
2018,11,17,2,36968.594
2018,11,17,3,36246.38
2018,11,17,4,35008.934
2018,11,17,5,33762.926
2018,11,17,6,32806.926
2018,11,17,7,32319.102
2018,11,17,8,32264.596
2018,11,17,9,32612.705
2018,11,17,10,33441.816
2018,11,17,11,34983.77
2018,11,17,12,36650.6
2018,11,17,13,37772.19
2018,11,17,14,37828.402
2018,11,17,15,37083.184
2018,11,17,16,36193.504
2018,11,17,17,35433.465
2018,11,17,18,34916.6
2018,11,17,19,34513.117
2018,11,17,20,34211.676
2018,11,17,21,34080.65
2018,11,17,22,34346.26
2018,11,17,23,35909.863
2018,11,17,24,36126.49
2018,11,18,1,35754.926
2018,11,18,2,35126.844
2018,11,18,3,34121.348
2018,11,18,4,32750.021
2018,11,18,5,31357.584
2018,11,18,6,30277.703
2018,11,18,7,29659.975
2018,11,18,8,29424.361
2018,11,18,9,29523.764
2018,11,18,10,29980.844
2018,11,18,11,31049.43
2018,11,18,12,32459.99
2018,11,18,13,34151.688
2018,11,18,14,36314.816
2018,11,18,15,37707.492
2018,11,18,16,38269.4
2018,11,18,17,38467.277
2018,11,18,18,38310.84
2018,11,18,19,38149.637
2018,11,18,20,38032.363
2018,11,18,21,38570.14
2018,11,18,22,39582.19
2018,11,18,23,41382.543
2018,11,18,24,41795.375
2018,11,19,1,41486.69
2018,11,19,2,40845.965
2018,11,19,3,39525.59
2018,11,19,4,37759.715
2018,11,19,5,36227.164
2018,11,19,6,35207.863
2018,11,19,7,34674.83
2018,11,19,8,34801.883
2018,11,19,9,35414.734
2018,11,19,10,36975.094
2018,11,19,11,39487.645
2018,11,19,12,42121.24
2018,11,19,13,43118.3
2018,11,19,14,43493.44
2018,11,19,15,43332.043
2018,11,19,16,42720.633
2018,11,19,17,41884.9
2018,11,19,18,40994.73
2018,11,19,19,40365.414
2018,11,19,20,39769.8
2018,11,19,21,39678.51
2018,11,19,22,40428.94
2018,11,19,23,42717.02
2018,11,19,24,43183.89
2018,11,20,1,42883.387
2018,11,20,2,42279.76
2018,11,20,3,40878.1
2018,11,20,4,38943.426
2018,11,20,5,37201.293
2018,11,20,6,36241.43
2018,11,20,7,35846.79
2018,11,20,8,35834.754
2018,11,20,9,36495.543
2018,11,20,10,38252.137
2018,11,20,11,41065.863
2018,11,20,12,43705.51
2018,11,20,13,43999.473
2018,11,20,14,42863.81
2018,11,20,15,41589.176
2018,11,20,16,40268.95
2018,11,20,17,39012.652
2018,11,20,18,37969.824
2018,11,20,19,37295.51
2018,11,20,20,36770.21
2018,11,20,21,36622.48
2018,11,20,22,37261.72
2018,11,20,23,39795.473
2018,11,20,24,40692.457
2018,11,21,1,40872.51
2018,11,21,2,40831.76
2018,11,21,3,39926.74
2018,11,21,4,38433.66
2018,11,21,5,37048.035
2018,11,21,6,36278.89
2018,11,21,7,36065.035
2018,11,21,8,36214.83
2018,11,21,9,36941.28
2018,11,21,10,38646.09
2018,11,21,11,41377.797
2018,11,21,12,43881.33
2018,11,21,13,44334.215
2018,11,21,14,43234.496
2018,11,21,15,42114.203
2018,11,21,16,40989.043
2018,11,21,17,39713.34
2018,11,21,18,38772.574
2018,11,21,19,38232.832
2018,11,21,20,37823.6
2018,11,21,21,37753.664
2018,11,21,22,38480.83
2018,11,21,23,40271.45
